from_to,geodesic_distance_km,gdp_diff_2018,ESTAT_flow_BMI_2019_T_T_res,gdp_mean_2018,neighbors,share_rel,share_lang,PDI_diff,IDV_diff,UAI_diff,MAS_diff,fb_users_diff,fb_users_perc_diff,fb_users_perc_mean,fb_users_mean,area_diff,area_mean,share_cont
SE-JP,7995.427070448537,11319.2295261599,0.0061490269168792445,47862.015879748855,0,0,0,23.0,25.0,63.0,90.0,21700000.0,39.35435775778839,41.97286396788559,17150000.0,42810.0,385905.0,0
SE-KE,6875.246954038742,49078.45153421484,0.01810144811117048,28982.404875721382,0,1,1,33.0,44.0,23.0,36.0,700000.0,49.19789932501012,37.05109318427472,6650000.0,161830.0,488225.0,0
SE-KR,7567.775525759088,10495.334252195004,0.009578865779192515,48273.963516731295,0,0,0,29.0,53.0,56.0,34.0,15536000.0,19.109534438610112,52.09527562747473,14068000.0,309790.0,252415.0,0
SE-KW,4048.1774685321247,1831.0616857813002,0.038829279079442766,52606.09979993815,0,0,0,49.0,33.0,39.0,47.0,2207000.0,31.79049103129229,77.54528836242594,5196500.0,389490.0,212565.0,0
SE-LB,3178.68765155723,37467.268186939604,0.15558457533825062,34787.996549359,0,0,1,49.0,33.0,39.0,47.0,2333000.0,2.30689238818303,60.49659665268827,5133500.0,397080.0,208770.0,0
SE-LY,3755.95992042533,38143.0578792125,0.018465009613068812,34450.10170322255,0,0,0,49.0,33.0,39.0,47.0,1206000.0,10.700255310588517,67.00017050207404,5697000.0,1352230.0,1083425.0,0
SE-MX,9313.397360095769,33425.4739893949,0.00280850561819585,36808.89364813135,0,1,0,50.0,41.0,53.0,64.0,71700000.0,2.362754494418212,60.46866559957068,42150000.0,1536640.0,1175630.0,0
SE-MY,9232.410954993726,25282.1305591104,0.006422181766938282,40880.5653632736,0,0,0,73.0,45.0,7.0,45.0,19220000.0,15.261275750762806,69.28068072216118,15910000.0,78760.0,367930.0,0
SE-NG,5725.01086152538,48242.78224812825,0.002363169303228008,29400.239518764676,0,0,1,46.0,51.0,25.0,41.0,20820000.0,49.13775512971339,37.08116528192309,16710000.0,503460.0,659040.0,0
SE-NL,1212.9196428615187,4304.997854838701,0.15757943090027543,55674.12957024815,0,1,1,7.0,9.0,24.0,9.0,3500000.0,4.711192789605626,59.29444645197697,8050000.0,373640.0,220490.0,1
SE-NO,563.3282376362719,16286.698767855101,1.2741110032928116,61664.980026756355,1,1,1,0.0,2.0,21.0,3.0,2900000.0,0.0406075722630348,61.670346632911304,4850000.0,42202.15000000002,386208.925,1
SE-NZ,17316.98984880756,10946.185724869698,0.07144350606124848,48048.53778039395,0,1,1,9.0,8.0,20.0,53.0,3200000.0,1.6384733702900363,62.4692795319248,4700000.0,144000.0,335310.0,0
SE-PA,9706.648199109955,21737.316155542303,0.008572697630564046,42652.97256505765,0,1,0,64.0,60.0,57.0,39.0,4300000.0,16.675538893071142,53.31227340024421,4150000.0,333133.0,240743.5,0
SE-PE,11088.766380484964,40433.334804373,0.006529391209422508,33304.963240642304,0,1,0,33.0,55.0,58.0,37.0,13700000.0,2.275038393654441,60.51252364995256,13150000.0,872690.0,843655.0,0
SE-PH,9486.79437175208,44801.02326363484,0.008288532520635742,31121.119011011382,0,1,1,63.0,39.0,15.0,59.0,65460000.0,2.1315246961670624,62.715805194863314,39030000.0,109140.0,352740.0,0
SE-PK,4978.35839549364,48668.36408542633,0.01245040462416033,29187.448600115637,0,0,1,24.0,57.0,41.0,45.0,30770000.0,45.4967627465585,38.90166147350053,21685000.0,363570.0,589095.0,0
SE-PL,914.5000769333952,21568.5956091216,0.12780946185642178,42737.332838268005,0,1,1,37.0,11.0,64.0,59.0,7700000.0,24.55391206596056,49.3730868137995,10150000.0,101140.0,356740.0,1
SE-PT,2967.9143058734744,18593.0871090542,0.11119387177226939,44225.087088301705,0,1,0,32.0,44.0,75.0,26.0,500000.0,4.454046960946933,59.42301936630632,6050000.0,315704.4,249457.8,1
SE-SA,4516.641620322532,4786.170144607102,0.01764384813508401,51128.54557052525,0,0,0,49.0,33.0,39.0,47.0,17420000.0,4.5239290274409,63.91200736050023,15010000.0,1742380.0,1278500.0,0
SE-SG,9608.62666711813,47059.52738216319,0.06479882130593,77051.3943339104,0,0,1,43.0,51.0,21.0,43.0,1830000.0,13.557585730503874,68.42883571203171,5385000.0,406601.0,204009.5,0
SE-SL,6269.862539542685,51827.30416994829,0.004707190565892318,27607.978557854654,0,0,1,46.0,51.0,25.0,41.0,5606600.0,53.30229900092339,34.99889334631809,3496700.0,335130.0,239745.0,0
SE-SV,9628.564820541174,44699.0798684096,0.016862729147913508,31172.090708624,0,1,0,35.0,52.0,65.0,35.0,2900000.0,9.74472852117254,56.77767858619352,4850000.0,386590.0,214015.0,0
SE-TH,8066.721998309747,34991.418854875505,0.03114743432870351,36025.92121539105,0,0,0,33.0,51.0,35.0,29.0,39700000.0,3.9909097330116907,63.64549771328563,26150000.0,103580.0,459100.0,0
SE-TR,2625.466497136353,25560.6503592078,0.04591645797926854,40741.3054632249,0,0,0,35.0,34.0,56.0,40.0,37700000.0,10.225330542332763,56.537377575613405,25150000.0,362320.0,588470.0,0
SE-TZ,7510.198827014249,50869.23926520025,0.002100204860874701,28087.011010228674,0,1,1,33.0,44.0,23.0,36.0,2029000.0,54.902652898668805,34.19871639744538,5285500.0,478490.0,646555.0,0
SE-US,7687.303671238227,9542.787766844005,0.017386252968396194,58293.0245262508,0,1,1,9.0,20.0,17.0,57.0,233700000.0,10.033416830194412,66.66675126187698,123150000.0,8740110.0,4777365.0,0
SE-UY,12286.016726438762,29933.4792530155,0.020411078880955832,38554.89101632105,0,1,0,30.0,35.0,71.0,33.0,3900000.0,6.999528551062781,65.14980712231117,4350000.0,232290.0,291165.0,0
SE-ZA,10058.210198679248,39312.5368094973,0.00807662820472572,33865.36223808015,0,1,1,18.0,6.0,20.0,58.0,14980000.0,26.624773382222834,48.33765615566837,13790000.0,805780.0,810200.0,0
SE-ZM,8162.673405693865,49915.53301085853,0.005572734085358327,28563.864137399534,0,1,1,33.0,44.0,23.0,36.0,4047000.0,50.07853322855948,36.610776232500044,4276500.0,336080.0,575350.0,0
SG-AT,9844.569227827493,43621.0665990991,0.01861258851179732,78770.62472544244,0,0,0,63.0,35.0,62.0,31.0,770000.0,34.39900008911099,58.008128532728165,4085000.0,81811.0,41614.5,0
SG-BE,10554.296631342302,48053.039486110596,0.08122032688656873,76554.6382819367,0,0,0,9.0,55.0,86.0,6.0,2030000.0,19.501036739139252,65.45711020771404,5485000.0,29571.0,15494.5,0
SG-CH,10327.060925885868,28920.951185101803,0.3247035231639874,86120.6824324411,0,0,0,40.0,48.0,50.0,22.0,770000.0,33.03583596721784,58.68971059367473,4085000.0,38807.03,20112.515,0
SG-DK,10150.207331225669,43098.195625085296,0.19096628343589442,79032.06021244935,0,0,0,56.0,54.0,15.0,32.0,770000.0,11.796631053740185,69.30931305041356,4085000.0,39291.0,20354.5,0
SG-FI,9250.14017707861,51000.55282970829,0.04421270158608338,75080.88161013785,0,0,0,41.0,43.0,51.0,22.0,1770000.0,26.60241809872035,61.90641952792348,3585000.0,303211.0,152314.5,0
SG-IT,10015.632865827438,57544.9142479553,0.009253968476432593,71808.70090101435,0,0,0,24.0,56.0,67.0,22.0,25530000.0,25.42564875790263,62.494804198332346,17235000.0,297021.0,149219.5,0
SG-NL,10472.422860614672,42754.52952732449,0.17533555306579693,79203.89326132975,0,0,1,36.0,60.0,45.0,34.0,5330000.0,18.2687785201095,66.07323931722891,7135000.0,32961.0,17189.5,0
SG-NO,10169.882910355022,30772.82861430809,0.09441566660613965,85194.74371783795,0,0,0,43.0,49.0,42.0,40.0,1070000.0,13.516978158240839,68.44913949816323,3935000.0,364398.85,182908.425,0
SG-SE,9608.62666711813,47059.52738216319,0.06479882130593,77051.3943339104,0,0,1,43.0,51.0,21.0,43.0,1830000.0,13.557585730503874,68.42883571203171,5385000.0,406601.0,204009.5,0
SL-AT,4993.058461749141,55265.76495301239,0.003533336122383345,29327.208949386702,0,0,0,66.0,35.0,16.0,33.0,3006600.0,32.46088464231627,24.57818616701453,2196700.0,10340.0,77350.0,0
SL-BE,4897.21573915482,50833.79206600089,0.012716156877395308,27111.222505880953,0,0,0,12.0,55.0,40.0,8.0,5806600.0,47.35884799228801,32.0271678420004,3596700.0,41900.0,51230.0,0
SL-CH,4657.586161585333,69965.88036700968,0.004226866243093366,36677.26665638535,0,0,0,43.0,48.0,4.0,24.0,3006600.0,33.82404876420942,25.259768227961104,2196700.0,32663.97,55848.015,0
SL-DK,5619.556028427134,55788.63592702619,0.0014514438062237323,29588.644436393603,0,0,0,59.0,54.0,31.0,30.0,3006600.0,55.06325367768708,35.879370684699936,2196700.0,32180.0,56090.0,0
SL-FI,6671.366735016554,47886.27872240319,0.0006545324920409276,25637.465834082104,0,0,0,44.0,43.0,5.0,20.0,2006600.0,40.257466632706915,28.47647716220985,1696700.0,231740.0,188050.0,0
SL-IT,4407.133209016015,41341.91730415619,0.0028378022942808804,22365.285124958602,0,0,0,27.0,56.0,21.0,24.0,29306600.0,41.434235973524636,29.06486183261871,15346700.0,225550.0,184955.0,0
SL-NL,5086.143732551794,56132.30202478699,0.010658071039571212,29760.477485274005,0,0,1,39.0,60.0,1.0,32.0,9106600.0,48.591106211317765,32.643296951515275,5246700.0,38510.0,52925.0,0
SL-NO,6012.631436509557,68114.0029378034,0.000903782175321348,35751.327941782205,0,0,0,46.0,49.0,4.0,38.0,2706600.0,53.342906573186426,35.019197132449605,2046700.0,292927.85,218643.925,0
SL-SE,6269.862539542685,51827.30416994829,0.004707190565892318,27607.978557854654,0,0,1,46.0,51.0,25.0,41.0,5606600.0,53.30229900092339,34.99889334631809,3496700.0,335130.0,239745.0,0
SV-AT,9871.065884850585,48137.5406514737,0.0013786347588054775,32891.32110015605,0,1,0,55.0,36.0,24.0,39.0,300000.0,11.096685837434578,46.356971406889954,3550000.0,61800.0,51620.0,0
SV-BE,9072.630944645594,43705.5677644622,0.17271224917358988,30675.3346566503,0,1,0,1.0,56.0,0.0,14.0,3100000.0,3.801277512537162,53.80595308187583,4950000.0,9560.0,25500.0,0
SV-CH,9435.294048750866,62837.65606547099,0.009290695480316285,40241.378807154695,0,1,0,32.0,49.0,36.0,30.0,300000.0,9.733521715541428,47.03855346783653,3550000.0,18796.03,30118.015,0
SV-DK,9253.580582445768,48660.4116254875,0.0002629358584438667,33152.75658716295,0,1,0,48.0,55.0,71.0,24.0,300000.0,11.505683197936229,57.658155924575354,3550000.0,19280.0,30360.0,0
SV-FI,9891.812735021638,40758.0544208645,0.0005533342884988432,29201.57798485145,0,1,0,33.0,44.0,35.0,14.0,700000.0,3.3001038470439354,50.25526240208528,3050000.0,283200.0,162320.0,0
SV-IT,9922.10135633052,34213.693002617496,0.028941678107844513,25929.397275727948,0,1,0,16.0,57.0,19.0,30.0,26600000.0,2.1233345062262146,50.843647072494136,16700000.0,277010.0,159225.0,0
SV-NL,9091.899527278963,49004.0777232483,0.005388459789883193,33324.589636043354,0,1,0,28.0,61.0,41.0,26.0,6400000.0,5.033535731566914,54.4220821913907,6600000.0,12950.0,27195.0,0
SV-NO,9081.408469434562,60985.7786362647,0.0054438357457741665,39315.44009255155,0,1,0,35.0,50.0,44.0,32.0,0.0,9.785336093435575,56.79798237232503,3400000.0,344387.85,192913.925,0
SV-SE,9628.564820541174,44699.0798684096,0.016862729147913508,31172.090708624,0,1,0,35.0,52.0,65.0,35.0,2900000.0,9.74472852117254,56.77767858619352,4850000.0,386590.0,214015.0,0
TH-AT,8460.470360492463,38429.87963793959,0.0075063582626027575,37745.1516069231,0,0,0,53.0,35.0,6.0,45.0,42300000.0,24.83232409161881,53.22479053398207,24850000.0,428370.0,296705.0,0
TH-BE,9114.16141049904,33997.9067509281,0.014325180853829379,35529.16516341735,0,0,0,1.0,55.0,30.0,20.0,39500000.0,9.934360741647069,60.67377220896794,26250000.0,480610.0,270585.0,0
TH-CH,8945.754379982955,53129.99505193689,0.04928312363828474,45095.20931392175,0,0,0,30.0,48.0,6.0,36.0,42300000.0,23.46915996972566,53.90637259492864,24850000.0,471373.97,275203.015,0
TH-DK,8645.79976883778,38952.750611953394,0.025167142578881658,38006.58709393,0,0,0,46.0,54.0,41.0,18.0,42300000.0,2.229955056248002,64.52597505166747,24850000.0,470890.0,275445.0,0
TH-FI,7689.321879773106,31050.3934073304,0.019136981717140924,34055.4084916185,0,0,0,31.0,43.0,5.0,8.0,43300000.0,17.035742101228166,57.12308152917739,24350000.0,206970.0,407405.0,0
TH-IT,8721.802074946145,24506.031989083396,0.0021303268845894383,30783.227782495,0,0,0,14.0,56.0,11.0,36.0,16000000.0,15.858972760410445,57.711466199586255,38000000.0,213160.0,404310.0,0
TH-NL,9012.511603497916,39296.416709714205,0.014656062341513346,38178.4201428104,0,0,0,26.0,60.0,11.0,20.0,36200000.0,8.702102522617317,61.28990131848282,27900000.0,477220.0,272280.0,0
TH-NO,8621.832282037429,51278.1176227306,0.03465531280688782,44169.2705993186,0,0,0,33.0,49.0,14.0,26.0,42600000.0,3.950302160748656,63.66580149941714,24700000.0,145782.15000000002,437998.925,0
TH-SE,8066.721998309747,34991.418854875505,0.03114743432870351,36025.92121539105,0,0,0,33.0,51.0,35.0,29.0,39700000.0,3.9909097330116907,63.64549771328563,26150000.0,103580.0,459100.0,0
TR-AT,1922.001529983234,28999.111142271897,0.06892384672898617,42460.53585475695,0,0,0,55.0,18.0,15.0,34.0,40300000.0,10.616083816274354,46.11667039630984,23850000.0,687110.0,426075.0,0
TR-BE,2726.832682469499,24567.138255260397,0.05854819457762432,40244.549411251195,0,0,0,1.0,38.0,9.0,9.0,37500000.0,4.281879533697385,53.565652071295716,25250000.0,739350.0,399955.0,0
TR-CH,2358.3230790927278,43699.22655626919,0.04806729074616677,49810.593561755595,0,0,0,32.0,31.0,27.0,25.0,40300000.0,9.252919694381205,46.79825245725642,23850000.0,730113.97,404573.015,0
TR-DK,2697.9355688658043,29521.982116285697,0.02705193658337864,42721.97134176385,0,0,0,48.0,37.0,62.0,29.0,40300000.0,11.986285219096452,57.41785491399524,23850000.0,729630.0,404815.0,0
TR-FI,2635.130621024786,21619.6249116627,0.03372444417212359,38770.79273945235,0,0,0,33.0,26.0,26.0,19.0,41300000.0,2.8195018258837123,50.01496139150517,23350000.0,465710.0,536775.0,0
TR-IT,1945.537363350246,15075.263493415696,0.003208839995008459,35498.61203032885,0,0,0,16.0,39.0,10.0,25.0,14000000.0,1.6427324850659915,50.603346061914024,37000000.0,471900.0,533680.0,0
TR-NL,2729.408155559436,29865.6482140465,0.09187100669057913,42893.80439064425,0,0,0,28.0,43.0,32.0,31.0,34200000.0,5.514137752727137,54.18178118081059,26900000.0,735960.0,401650.0,0
TR-NO,3030.300269127349,41847.3491270629,0.033597746367542126,48884.65484715245,0,0,0,35.0,32.0,35.0,37.0,40600000.0,10.265938114595798,56.55768136174492,23700000.0,404522.15,567368.925,0
TR-SE,2625.466497136353,25560.6503592078,0.04591645797926854,40741.3054632249,0,0,0,35.0,34.0,56.0,40.0,37700000.0,10.225330542332763,56.537377575613405,25150000.0,362320.0,588470.0,0
TZ-AT,6295.290448952452,54307.70004826435,0.0006776667286329782,29806.241401760723,0,1,0,53.0,28.0,18.0,38.0,571000.0,34.06123854006169,23.778009218141822,3985500.0,803280.0,484160.0,0
TZ-BE,6947.295867676747,49875.72716125285,0.003240852985996988,27590.254958254973,0,1,0,1.0,48.0,42.0,13.0,2229000.0,48.95920189003343,31.22699089312769,5385500.0,855520.0,458040.0,0
TZ-CH,6452.916481516105,69007.81546226164,0.002144747652588459,37156.29910875937,0,1,0,30.0,41.0,6.0,29.0,571000.0,35.424402661954836,24.459591279088396,3985500.0,846283.97,462658.015,0
TZ-DK,7321.5048655680175,54830.57102227815,0.002203982627459195,30067.676888767623,0,1,0,46.0,47.0,29.0,25.0,571000.0,56.66360757543249,35.079193735827225,3985500.0,845800.0,462900.0,0
TZ-FI,7613.69532621119,46928.21381765515,0.0010020720797292966,26116.498286456124,0,1,0,31.0,36.0,7.0,15.0,1571000.0,41.85782053045233,27.676300213337143,3485500.0,581880.0,594860.0,0
TZ-IT,5804.0774303782655,40383.85239940815,0.0004357806362964993,22844.317577332622,0,1,0,14.0,49.0,23.0,29.0,25729000.0,43.03458987127005,28.264684883746003,17135500.0,588070.0,591765.0,0
TZ-NL,7065.599742741834,55174.23712003895,0.002650978095989592,30239.509937648025,0,1,1,26.0,53.0,1.0,27.0,5529000.0,50.19146010906318,31.843120002642568,7035500.0,852130.0,459735.0,0
TZ-NO,7763.711984124195,67155.93803305535,0.0026685002727245733,36230.360394156225,0,1,0,33.0,42.0,2.0,33.0,871000.0,54.94326047093184,34.219020183576895,3835500.0,520692.15,625453.925,0
TZ-SE,7510.198827014249,50869.23926520025,0.002100204860874701,28087.011010228674,0,1,1,33.0,44.0,23.0,36.0,2029000.0,54.902652898668805,34.19871639744538,5285500.0,478490.0,646555.0,0
US-AT,8364.871946319663,6104.326983779909,0.007410742661466046,60012.25491778285,0,1,0,29.0,36.0,24.0,17.0,236300000.0,30.87483118880153,56.246044082573434,121850000.0,9064900.0,4614970.0,0
US-BE,7573.112305207884,10536.299870791408,0.016767621251039967,57796.2684742771,0,1,0,25.0,16.0,48.0,8.0,233500000.0,15.97686783882979,63.6950257575593,123250000.0,9117140.0,4588850.0,0
US-CH,8031.259554198774,8595.788430217384,0.03914704040582712,67362.3126247815,0,1,0,6.0,23.0,12.0,8.0,236300000.0,29.51166706690838,56.92762614352,121850000.0,9107903.97,4593468.015,0
US-DK,7507.170645137551,5581.456009766109,0.040768421500666036,60273.690404789755,0,1,0,22.0,17.0,23.0,46.0,236300000.0,8.272462153430723,67.54722860025883,121850000.0,9107420.0,4593710.0,0
US-ES,7607.102914053115,22368.030728124104,0.01639158053553683,51880.40304561076,0,1,1,17.0,40.0,40.0,20.0,217000000.0,22.453103520176626,60.45690791688588,131500000.0,8647816.521,4823511.7395,0
US-FI,7843.629896748536,13483.813214389105,0.010858337182309297,56322.51180247826,0,1,0,7.0,28.0,13.0,36.0,237300000.0,23.078249198410887,60.14433507776875,121350000.0,8843500.0,4725670.0,0
US-GB,6847.717714157371,15490.930394155112,0.023045375588124035,55318.953212595254,0,1,1,5.0,2.0,11.0,4.0,196000000.0,7.447920334144342,67.95949950990203,142000000.0,8905490.0,4694675.0,0
US-IT,8639.774997907078,20028.17463263611,0.004368116737662273,53050.33109335475,0,1,0,10.0,15.0,29.0,8.0,210000000.0,21.901479857593166,60.732719748177615,135000000.0,8849690.0,4722575.0,0
US-NL,7525.262091682817,5237.789912005304,0.02256937542872011,60445.523453670154,0,1,1,2.0,11.0,7.0,48.0,230200000.0,14.744609619800038,64.31115486707418,124900000.0,9113750.0,4590545.0,0
US-NO,7205.157829726258,6743.911001011096,0.015180108637228752,66436.37391017836,0,1,0,9.0,22.0,4.0,54.0,236600000.0,9.992809257931377,66.6870550480085,121700000.0,8782312.15,4756263.925,0
US-SE,7687.303671238227,9542.787766844005,0.017386252968396194,58293.0245262508,0,1,1,9.0,20.0,17.0,57.0,233700000.0,10.033416830194412,66.66675126187698,123150000.0,8740110.0,4777365.0,0
UY-AT,11299.836060826245,33371.9400360796,0.00484333128718718,40274.1214078531,0,1,0,50.0,19.0,30.0,41.0,1300000.0,27.8409429096699,54.72909994300761,3050000.0,92500.0,128770.0,0
UY-BE,10933.455544865848,28939.967149068096,0.0059927072180529384,38058.13496434735,0,1,0,4.0,39.0,6.0,16.0,4100000.0,12.94297955969816,62.178081617993485,4450000.0,144740.0,102650.0,0
UY-CH,10873.503832992075,48072.05545007689,0.051218870004301746,47624.179114851744,0,1,0,27.0,32.0,42.0,32.0,1300000.0,26.47777878777675,55.41068200395419,3050000.0,135503.97,107268.015,0
UY-DK,11601.003395333692,33894.8110100934,0.015272326213765647,40535.55689486,0,1,0,43.0,38.0,77.0,22.0,1300000.0,5.238573874299092,66.03028446069303,3050000.0,135020.0,107510.0,0
UY-ES,9690.39095717754,17108.2362917354,0.4470033968566765,32142.269535681,0,1,1,4.0,15.0,14.0,4.0,20600000.0,19.419215241044995,58.93996377732007,12700000.0,324583.479,337311.7395,0
UY-FI,12718.738704202562,25992.4538054704,0.015551508502988757,36584.3782925485,0,1,0,28.0,27.0,41.0,12.0,300000.0,20.044360919279256,58.627390938202936,2550000.0,128900.0,239470.0,0
UY-IT,10799.236766462329,19448.092387223394,0.01578040969815114,33312.197583425,0,1,0,11.0,40.0,25.0,32.0,27600000.0,18.867591578461536,59.21577560861179,16200000.0,122710.0,236375.0,0
UY-NL,11096.777836398926,34238.477107854196,0.018371789903556743,40707.3899437404,0,1,0,23.0,44.0,47.0,24.0,7400000.0,11.710721340668407,62.79421072750836,6100000.0,141350.0,104345.0,0
UY-NO,11838.395500512195,46220.178020870604,0.002684201387110198,46698.2404002486,0,1,0,30.0,33.0,50.0,30.0,1000000.0,6.958920978799746,65.1701109084427,2900000.0,190087.84999999998,270063.925,0
UY-SE,12286.016726438762,29933.4792530155,0.020411078880955832,38554.89101632105,0,1,0,30.0,35.0,71.0,33.0,3900000.0,6.999528551062781,65.14980712231117,4350000.0,232290.0,291165.0,0
ZA-AT,8687.543432065897,42750.9975925614,0.005499559451676624,35584.5926296122,0,1,0,38.0,10.0,21.0,16.0,17580000.0,5.783359023615716,37.91694897636481,12490000.0,1130570.0,647805.0,0
ZA-BE,9161.821610510158,38319.0247055499,0.011911038327867409,33368.60618610645,0,1,0,16.0,10.0,45.0,9.0,14780000.0,20.681322373587456,45.36593065135068,13890000.0,1182810.0,621685.0,0
ZA-CH,8695.899696138951,57451.11300655869,0.019802268724973107,42934.650336610845,0,1,0,15.0,3.0,9.0,7.0,17580000.0,7.146523145508866,38.59853103731138,12490000.0,1173573.97,626303.015,0
ZA-DK,9704.147987848726,43273.8685665752,0.0072571606413607955,35846.0281166191,0,1,0,31.0,9.0,26.0,47.0,17580000.0,28.385728058986523,49.21813349405021,12490000.0,1173090.0,626545.0,0
